zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,total_price,price_log
91104,Bungalow,Entire home/apt,5,1.0,2.0,4.0,Real Bed,300.0,5.703782474656202
90291,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,1250.0,7.1308988302963465
90062,Guesthouse,Entire home/apt,4,1.0,0.0,1.0,Real Bed,146.0,4.9836066217083355
91304,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90650,House,Entire home/apt,14,2.0,3.0,6.0,Real Bed,358.0,5.880532986400699
90006,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90035,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,190.0,5.247024072160486
90013,Loft,Entire home/apt,6,1.0,2.0,2.0,Real Bed,265.0,5.579729825986222
91765,House,Private room,1,1.0,1.0,1.0,Real Bed,68.0,4.219507705176107
90019,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,90.0,4.499809670330264
91605,House,Private room,2,1.5,1.0,1.0,Real Bed,70.0,4.248495242049359
90077,House,Entire home/apt,16,15.0,11.0,7.0,Real Bed,8400.0,9.035986984831405
90405,Apartment,Shared room,1,1.5,1.0,0.0,Real Bed,55.0,4.007333185232471
90304,House,Private room,2,1.0,1.0,1.0,Real Bed,116.0,4.7535901911063645
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,4.8283137373023015
90404,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,150.0,5.010635294096256
91326,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
91401,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,479.0,6.171700597410915
91325,Guest suite,Entire home/apt,4,1.0,2.0,2.0,Real Bed,124.0,4.820281565605037
91776,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,88.0,4.477336814478207
90021,Loft,Entire home/apt,5,1.0,1.0,0.0,Real Bed,439.0,6.084499413075172
90005,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90024,Loft,Entire home/apt,2,1.5,1.0,1.0,Real Bed,120.0,4.787491742782046
90018,House,Private room,5,1.0,1.0,4.0,Real Bed,84.0,4.430816798843313
90291,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,260.0,5.5606816310155285
90025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,104.0,4.6443908991413725
90046,Castle,Entire home/apt,3,1.0,2.0,2.0,Real Bed,670.0,6.507277712385013
90024,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,52.0,3.951243718581428
90291,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,404.0,6.001414877961151
90046,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
91007,House,Private room,2,1.5,1.0,4.0,Real Bed,124.0,4.820281565605037
91107,Villa,Private room,4,1.0,1.0,2.0,Real Bed,115.0,4.74493212836325
91001,Guest suite,Entire home/apt,4,2.0,1.0,3.0,Real Bed,180.0,5.1929568508902095
91350,House,Private room,1,1.0,1.0,1.0,Real Bed,109.0,4.691347882229144
90066,House,Private room,1,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90068,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,450.0,6.1092475827643655
90291,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,240.0,5.48063892334199
90048,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,138.0,4.927253685157205
90035,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
90505,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,128.0,4.852030263919617
91367,House,Private room,1,1.0,1.0,1.0,Real Bed,102.0,4.624972813284272
90212,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,325.0,5.783825182329737
90019,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,397.0,5.983936280687192
90007,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,63.0,4.143134726391533
90027,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,155.0,5.043425116919247
90046,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
91801,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,48.0,3.8712010109078916
90046,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,225.0,5.416100402204419
90036,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90278,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,215.0,5.3706380281276624
90007,House,Entire home/apt,5,1.0,1.0,2.0,Real Bed,100.0,4.605170185988092
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,300.0,5.703782474656202
90046,House,Entire home/apt,8,3.0,4.0,6.0,Real Bed,415.0,6.028278520230697
90035,House,Private room,3,1.0,1.0,2.0,Real Bed,130.0,4.867534450455582
91042,House,Entire home/apt,9,2.0,3.0,5.0,Real Bed,264.0,5.575949103146316
90064,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,120.0,4.787491742782046
90265,House,Private room,2,1.0,1.0,1.0,Real Bed,210.0,5.3471075307174685
91505,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,200.0,5.298317366548036
90232,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,104.0,4.6443908991413725
90301,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,179.0,5.187385805840755
91401,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,335.0,5.814130531825067
90064,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,175.0,5.1647859739235145
90020,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,4.605170185988092
90291,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,235.0,5.45958551414416
91741,Villa,Entire home/apt,6,2.0,3.0,3.0,Real Bed,218.0,5.384495062789089
90029,House,Shared room,1,5.0,1.0,1.0,Real Bed,370.0,5.913503005638269
90405,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,354.0,5.869296913133774
90402,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,359.0,5.883322388488279
90402,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,309.0,5.733341276897747
91106,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,104.0,4.6443908991413725
90068,House,Entire home/apt,6,3.0,4.0,4.0,Real Bed,420.0,6.040254711277415
90291,Condominium,Entire home/apt,6,1.0,3.0,3.0,Real Bed,425.0,6.052089168924417
91803,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,95.0,4.553876891600541
90042,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,193.0,5.2626901889048865
90027,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,124.0,4.820281565605037
90015,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,224.0,5.41164605185504
90021,Loft,Shared room,1,1.5,1.0,1.0,Real Bed,19.0,2.9444389791664403
90007,House,Private room,4,3.0,1.0,0.0,Real Bed,63.0,4.143134726391533
91789,House,Private room,2,3.0,1.0,1.0,Real Bed,101.0,4.61512051684126
91356,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,170.0,5.135798437050261
90025,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,171.0,5.14166355650266
90290,Camper/RV,Entire home/apt,3,1.0,0.0,2.0,Real Bed,105.0,4.653960350157523
90028,House,Entire home/apt,7,2.0,3.0,4.0,Real Bed,269.0,5.594711379601838
90028,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,339.0,5.82600010738045
90212,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,4.700480365792417
90066,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,76.0,4.330733340286331
90066,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,375.0,5.9269260259704115
91423,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,66.0,4.189654742026425
91722,Apartment,Entire home/apt,6,2.5,3.0,3.0,Real Bed,198.0,5.288267030694535
90034,House,Entire home/apt,10,7.0,5.0,5.0,Real Bed,1280.0,7.154615356913662
90291,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,154.0,5.0369526024136295
90068,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,215.0,5.3706380281276624
90034,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,202.0,5.308267697401205
90039,Bungalow,Entire home/apt,5,1.0,3.0,3.0,Real Bed,275.0,5.616771097666573
90290,House,Entire home/apt,4,2.0,3.0,2.0,Real Bed,300.0,5.703782474656202
90038,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90025,Bungalow,Private room,1,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
91205,Apartment,Private room,2,1.0,0.0,0.0,Real Bed,59.0,4.07753744390572
90004,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,50.0,3.912023005428147
90019,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,364.0,5.8971538676367405
90017,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,115.0,4.74493212836325
91602,House,Private room,2,1.0,1.0,1.0,Real Bed,59.0,4.07753744390572
91367,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,127.0,4.84418708645859
90014,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,195.0,5.272999558563747
90211,House,Private room,1,1.0,1.0,1.0,Real Bed,82.0,4.4067192472642525
90068,House,Entire home/apt,6,1.5,2.0,0.0,Real Bed,650.0,6.476972362889682
90027,Townhouse,Entire home/apt,4,1.0,1.0,1.0,Real Bed,165.0,5.105945473900579
91316,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,745.0,6.61338421837956
90066,Loft,Entire home/apt,4,1.0,1.0,1.0,Real Bed,143.0,4.962844630259907
91776,House,Private room,3,1.0,1.0,2.0,Real Bed,75.0,4.31748811353631
90038,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,449.0,6.107022887742255
91303,Loft,Entire home/apt,6,2.0,2.0,2.0,Real Bed,279.0,5.631211781821365
90007,House,Private room,2,1.0,1.0,1.0,Real Bed,98.0,4.584967478670572
91355,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
91316,Guesthouse,Entire home/apt,7,1.0,2.0,5.0,Real Bed,458.0,6.1268691841141845
90250,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,215.0,5.3706380281276624
91367,Bungalow,Private room,1,2.5,1.0,1.0,Real Bed,56.0,4.02535169073515
90035,Condominium,Entire home/apt,2,1.5,1.0,1.0,Real Bed,80.0,4.382026634673881
90292,Serviced apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,307.0,5.726847747587197
90077,House,Private room,2,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
90024,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,210.0,5.3471075307174685
91604,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,270.0,5.598421958998375
90038,Townhouse,Entire home/apt,10,2.0,3.0,4.0,Real Bed,454.0,6.118097198041347
90005,Guesthouse,Private room,3,1.0,1.0,2.0,Real Bed,90.0,4.499809670330264
90291,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,550.0,6.309918278226516
90042,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,400.0,5.991464547107983
91364,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,128.0,4.852030263919617
90049,House,Entire home/apt,10,5.0,5.0,5.0,Real Bed,2500.0,7.824046010856294
91206,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
91776,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,4.23410650459726
90266,Townhouse,Entire home/apt,8,1.5,3.0,7.0,Real Bed,535.0,6.282266746896006
90403,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,215.0,5.3706380281276624
91324,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,125.0,4.8283137373023015
91601,Townhouse,Private room,2,2.0,1.0,1.0,Real Bed,184.0,5.214935757608987
91367,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,229.0,5.433722003554241
90025,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,319.0,5.7651911027848435
91601,Guest suite,Entire home/apt,3,1.0,1.0,1.0,Real Bed,114.0,4.736198448394496
91356,House,Private room,1,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
90704,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,340.0,5.828945617610208
90020,Apartment,Entire home/apt,7,2.5,3.0,3.0,Real Bed,310.0,5.736572297479192
90802,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,193.0,5.2626901889048865
90292,Apartment,Entire home/apt,6,1.0,1.0,5.0,Real Bed,291.0,5.673323267171493
90019,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90018,Townhouse,Private room,2,1.5,1.0,2.0,Real Bed,100.0,4.605170185988092
90017,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,209.0,5.342334251964812
91601,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,41.0,3.7135720667043084
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,78.0,4.356708826689592
90212,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,215.0,5.3706380281276624
91606,Townhouse,Entire home/apt,4,1.0,1.0,1.0,Real Bed,169.0,5.1298987149230735
91402,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90291,Bungalow,Entire home/apt,5,1.0,2.0,2.0,Real Bed,379.0,5.937536205082426
90292,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,419.0,6.037870919922137
90014,Loft,Private room,2,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90006,House,Private room,2,3.0,1.0,1.0,Real Bed,162.0,5.087596335232384
90292,Condominium,Entire home/apt,12,1.0,2.0,3.0,Real Bed,250.0,5.521460917862246
90029,Condominium,Private room,3,1.0,1.0,1.0,Real Bed,69.0,4.23410650459726
90066,House,Private room,5,1.0,0.0,2.0,Real Bed,109.0,4.691347882229144
90291,House,Private room,3,1.0,1.0,1.0,Real Bed,225.0,5.416100402204419
90744,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,30.0,3.4011973816621555
90230,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,525.0,6.2633982625916245
90062,House,Private room,1,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90006,House,Entire home/apt,16,3.0,9.0,16.0,Real Bed,1935.0,7.567862605463882
90015,Apartment,Entire home/apt,8,1.0,1.0,2.0,Real Bed,240.0,5.48063892334199
90039,Guesthouse,Entire home/apt,3,1.0,0.0,2.0,Real Bed,200.0,5.298317366548036
91302,House,Private room,3,1.0,1.0,2.0,Real Bed,120.0,4.787491742782046
90275,Resort,Private room,8,3.0,3.0,4.0,Real Bed,1555.0,7.3492308246133335
90039,Guesthouse,Entire home/apt,3,1.0,0.0,2.0,Real Bed,155.0,5.043425116919247
91789,House,Private room,2,1.5,1.0,1.0,Real Bed,74.0,4.30406509320417
90272,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,304.0,5.717027701406223
93536,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,3.4011973816621555
90210,House,Entire home/apt,10,6.5,5.0,5.0,Real Bed,1725.0,7.45298232946546
90036,Apartment,Private room,1,1.0,0.0,1.0,Real Bed,90.0,4.499809670330264
91016,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,369.0,5.910796644040527
91352,House,Private room,2,1.0,0.0,1.0,Real Bed,50.0,3.912023005428147
90301,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90505,House,Private room,2,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90292,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,500.0,6.214608098422191
91780,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,239.0,5.476463551931511
90292,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,500.0,6.214608098422191
91791,Bungalow,Private room,1,1.0,0.0,1.0,Real Bed,65.0,4.174387269895637
90230,House,Private room,4,6.0,1.0,2.0,Real Bed,94.0,4.543294782270004
90230,House,Private room,2,6.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91765,Villa,Private room,3,1.5,0.0,1.0,Real Bed,99.0,4.59511985013459
90026,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,275.0,5.616771097666573
90292,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,109.0,4.691347882229144
90029,Hostel,Shared room,1,3.0,1.0,6.0,Real Bed,34.0,3.5263605246161616
90028,Condominium,Entire home/apt,8,2.0,2.0,3.0,Real Bed,365.0,5.899897353582492
91773,Villa,Private room,3,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
90291,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,375.0,5.9269260259704115
90403,Bungalow,Entire home/apt,6,1.0,2.0,2.0,Real Bed,279.0,5.631211781821365
91307,House,Private room,2,1.0,1.0,1.0,Real Bed,42.0,3.737669618283368
90046,House,Entire home/apt,10,2.0,4.0,5.0,Real Bed,1190.0,7.0817085861055755
91364,Villa,Private room,1,1.0,1.0,1.0,Real Bed,146.0,4.9836066217083355
90046,House,Entire home/apt,8,4.0,4.0,4.0,Real Bed,2151.0,7.673688129267731
90026,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,215.0,5.3706380281276624
90303,Guesthouse,Entire home/apt,2,1.0,0.0,0.0,Real Bed,165.0,5.105945473900579
90012,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,459.0,6.129050210060545
90210,House,Entire home/apt,9,3.0,3.0,6.0,Real Bed,920.0,6.8243736700430855
90025,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,310.0,5.736572297479192
90041,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,225.0,5.416100402204419
90066,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,250.0,5.521460917862246
90014,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,205.0,5.3230099791384085
90048,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,623.0,6.434546518787452
90230,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,85.0,4.442651256490317
90028,Apartment,Entire home/apt,13,1.0,1.0,2.0,Real Bed,500.0,6.214608098422191
90062,Apartment,Entire home/apt,10,3.0,3.0,6.0,Real Bed,525.0,6.2633982625916245
90291,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,400.0,5.991464547107983
91602,House,Entire home/apt,6,4.0,3.0,4.0,Real Bed,750.0,6.620073206530356
90046,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,259.0,5.556828061699537
90026,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90291,House,Shared room,1,1.0,1.0,4.0,Real Bed,55.0,4.007333185232471
90036,Apartment,Entire home/apt,10,1.0,2.0,4.0,Real Bed,315.0,5.752572638825632
91405,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,210.0,5.3471075307174685
90046,Townhouse,Entire home/apt,4,1.5,2.0,2.0,Real Bed,195.0,5.272999558563747
90027,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,400.0,5.991464547107983
90293,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,89.0,4.48863636973214
90403,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,228.0,5.429345628954442
90272,House,Entire home/apt,6,2.0,3.0,2.0,Real Bed,725.0,6.586171654854675
90029,Apartment,Private room,2,1.0,1.0,0.0,Real Bed,65.0,4.174387269895637
90265,Condominium,Entire home/apt,6,3.0,3.0,3.0,Real Bed,330.0,5.799092654460527
90015,Loft,Entire home/apt,6,1.0,2.0,2.0,Real Bed,270.0,5.598421958998375
90405,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,5.298317366548036
90265,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,1150.0,7.047517221357295
90012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,129.0,4.859812404361672
90034,House,Shared room,1,1.0,1.0,8.0,Real Bed,34.0,3.5263605246161616
90019,Bungalow,Shared room,1,2.0,1.0,0.0,Real Bed,23.0,3.1354942159291497
90038,Hostel,Shared room,1,2.0,1.0,0.0,Real Bed,23.0,3.1354942159291497
90006,Apartment,Entire home/apt,1,1.0,1.0,0.0,Real Bed,133.0,4.890349128221754
90038,Hostel,Shared room,1,2.0,1.0,0.0,Real Bed,23.0,3.1354942159291497
90014,Apartment,Entire home/apt,6,1.5,1.0,3.0,Real Bed,298.0,5.697093486505405
90065,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,135.0,4.90527477843843
90062,House,Private room,3,2.0,1.0,2.0,Real Bed,80.0,4.382026634673881
90036,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,248.0,5.513428746164983
91106,Bungalow,Entire home/apt,8,2.0,3.0,4.0,Real Bed,349.0,5.855071922202427
90403,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,235.0,5.45958551414416
91748,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,118.0,4.770684624465665
90068,Apartment,Entire home/apt,6,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
91606,Condominium,Entire home/apt,3,1.5,1.0,1.0,Real Bed,174.0,5.159055299214528
90304,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90066,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,400.0,5.991464547107983
90026,House,Private room,2,1.5,1.0,1.0,Real Bed,70.0,4.248495242049359
91411,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,5.298317366548036
90028,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,239.0,5.476463551931511
90007,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,199.0,5.293304824724492
90020,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,85.0,4.442651256490317
90045,Serviced apartment,Entire home/apt,7,1.0,2.0,2.0,Real Bed,170.0,5.135798437050261
91801,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,199.0,5.293304824724492
91731,House,Private room,2,1.5,1.0,1.0,Real Bed,104.0,4.6443908991413725
90046,House,Entire home/apt,7,2.0,2.0,4.0,Real Bed,318.0,5.762051382780178
90027,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,198.0,5.288267030694535
90069,House,Entire home/apt,12,6.0,5.0,5.0,Real Bed,3199.0,8.070593539949519
90302,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90011,Hostel,Shared room,16,6.0,1.0,6.0,Real Bed,26.0,3.258096538021482
91303,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,105.0,4.653960350157523
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
90031,House,Private room,2,1.0,1.0,1.0,Real Bed,74.0,4.30406509320417
91722,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,81.0,4.394449154672439
90032,House,Private room,2,1.0,1.0,1.0,Real Bed,44.0,3.7841896339182615
90015,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,225.0,5.416100402204419
90006,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,160.0,5.0751738152338275
90006,House,Shared room,2,2.0,1.0,1.0,Real Bed,32.0,3.4657359027997265
90005,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
91604,House,Entire home/apt,10,3.5,5.0,5.0,Real Bed,1000.0,6.907755278982138
90802,Boutique hotel,Private room,3,1.0,1.0,1.0,Real Bed,76.0,4.330733340286331
90404,Condominium,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,5.010635294096256
90028,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,220.0,5.393627546352363
90036,Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,175.0,5.1647859739235145
90017,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,152.0,5.0238805208462765
91342,House,Entire home/apt,10,2.5,2.0,0.0,Real Bed,161.0,5.081404364984463
91711,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,140.0,4.941642422609304
90036,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,284.0,5.648974238161206
90240,House,Private room,2,1.5,1.0,1.0,Real Bed,75.0,4.31748811353631
90024,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,269.0,5.594711379601838
90028,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,190.0,5.247024072160486
90046,Apartment,Private room,4,1.0,1.0,3.0,Real Bed,150.0,5.010635294096256
90024,Serviced apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,470.0,6.1527326947041034
90302,Condominium,Private room,2,2.0,1.0,1.0,Real Bed,37.0,3.610917912644224
90291,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,265.0,5.579729825986222
90291,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,375.0,5.9269260259704115
90036,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,284.0,5.648974238161206
90046,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
91607,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90068,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,170.0,5.135798437050261
90007,Guesthouse,Shared room,1,1.0,1.0,0.0,Real Bed,75.0,4.31748811353631
90068,House,Entire home/apt,14,3.0,4.0,8.0,Real Bed,1220.0,7.106606137727303
